label,sentence
ComplexNPs_20_eng_spa_ungrammatical,She missed rápido the train because traffic delayed her getting to the station.
ComplexNPs_21_eng_spa_ungrammatical,They boarded directo the plane after checking their passports at the gate.
ComplexNPs_22_eng_spa_ungrammatical,We rented pequeño the boat to explore the lake this afternoon.
ComplexNPs_23_eng_spa_ungrammatical,She sat on viejo the bench while waiting for the tour to start.
ComplexNPs_24_eng_spa_ungrammatical,He visited local the market early to find the best produce.
ComplexNPs_25_eng_spa_ungrammatical,She brushed viejo the horse before saddling it for the lesson.
ComplexNPs_26_eng_spa_ungrammatical,They bought nuevo the television because the old one stopped working.
ComplexNPs_27_eng_spa_ungrammatical,He left pesado the jacket on the chair near the door.
ComplexNPs_28_eng_spa_ungrammatical,She lost impreso the ticket but later found it in her bag.
ComplexNPs_29_eng_spa_ungrammatical,He admired brillante the ring under the display lights for a while.
ComplexNPs_30_eng_spa_ungrammatical,They tuned viejo the piano before the recital in the small hall.
ComplexNPs_31_eng_spa_ungrammatical,Please take plegable the umbrella from the stand by the door.
ComplexNPs_32_eng_spa_ungrammatical,She signed oficial the document and returned it to the office.
ComplexNPs_33_eng_spa_ungrammatical,He cleaned grande the mirror before hanging it above the mantel.
ComplexNPs_34_eng_spa_ungrammatical,She bought nuevo the brush to clean the delicate fabric at home.
ComplexNPs_35_eng_spa_ungrammatical,He replaced líquido the soap in the dispenser near the sink.
ComplexNPs_36_eng_spa_ungrammatical,They checked caliente the oven to ensure it was safe before baking.
ComplexNPs_37_eng_spa_ungrammatical,She folded matutino the newspaper and left it on the doorstep.
ComplexNPs_38_eng_spa_ungrammatical,He grabbed seguro the helmet from the shelf before leaving for the ride.
ComplexNPs_39_eng_spa_ungrammatical,She repaired roto the glove before returning it to the owner.
ComplexNPs_40_eng_spa_ungrammatical,He folded limpio the sweater and placed it on the top shelf.
ComplexNPs_41_eng_spa_ungrammatical,She adjusted dorado the collar before stepping out into the cold evening.
ComplexNPs_42_eng_spa_ungrammatical,He kept seguro the passport in a hidden pocket during the trip.
ComplexNPs_43_eng_spa_ungrammatical,They photographed antiguo the bridge at sunset for the travel blog.
ComplexNPs_44_eng_spa_ungrammatical,We repaired principal the road after the heavy rains damaged several sections.
ComplexNPs_45_eng_spa_ungrammatical,They kayaked ancho the river enjoying the calm water and sun.
ComplexNPs_46_eng_spa_ungrammatical,He rented tranquilo the lake for an afternoon of relaxation.
ComplexNPs_47_eng_spa_ungrammatical,The fans cheered lleno the stadium as the teams took the field.
ComplexNPs_48_eng_spa_ungrammatical,She attended íntimo the concert with friends and sang along to every song.
ComplexNPs_49_eng_spa_ungrammatical,They rehearsed completo the show until the director was satisfied with every scene.
ComplexNPs_50_eng_spa_ungrammatical,Please replace quemado the foco so the room will be bright for dinner.
ComplexNPs_51_eng_spa_ungrammatical,They examined antiguo the painting under the conservator's lamp for damage.
ComplexNPs_52_eng_spa_ungrammatical,She found vacío the pocket after searching through her coat pockets.
ComplexNPs_53_eng_spa_ungrammatical,He matched perdido the sock with its pair before putting them away.
ComplexNPs_54_eng_spa_ungrammatical,They inspected nuevo the truck before sending it out on the route.
ComplexNPs_55_eng_spa_ungrammatical,She missed temprano the bus because the traffic delayed her arrival.
ComplexNPs_56_eng_spa_ungrammatical,He waited lleno the subway and checked the schedule on his phone.
ComplexNPs_57_eng_spa_ungrammatical,They walked verde the park at dusk enjoying the cool evening breeze.
ComplexNPs_58_eng_spa_ungrammatical,She tended nuevo the garden and trimmed the roses for the festival.
ComplexNPs_59_eng_spa_ungrammatical,The children played amplio the field until their parents called them home.
ComplexNPs_60_eng_spa_ungrammatical,They photographed antiguo the forest while hiking along the narrow mountain trail.
ComplexNPs_61_eng_spa_ungrammatical,She guided privado the museum tour for the group of visiting students today.
ComplexNPs_62_eng_spa_ungrammatical,He bought barato the theater tickets online before they sold out quickly.
ComplexNPs_63_eng_spa_ungrammatical,They enjoyed local the cinema screening with comfortable seats and clear sound.
ComplexNPs_64_eng_spa_ungrammatical,She recommended nuevo the restaurant to friends because the food was excellent.
ComplexNPs_65_eng_spa_ungrammatical,They checked céntrico the hotel after a long day of traveling together.
ComplexNPs_66_eng_spa_ungrammatical,He left lleno the bar when it started to rain heavily outside the door.
ComplexNPs_67_eng_spa_ungrammatical,She baked casero the cake for the celebration and decorated it with care.
ComplexNPs_68_eng_spa_ungrammatical,He tasted frío the ice_cream and smiled at the rich  creamy flavor.
ComplexNPs_69_eng_spa_ungrammatical,She poured natural the juice into bottles to take to the picnic later.
ComplexNPs_70_eng_spa_ungrammatical,He steeped fuerte the tea for five minutes to get the right strength.
ComplexNPs_71_eng_spa_ungrammatical,They opened reserva the wine to celebrate the good news with close friends.
ComplexNPs_72_eng_spa_ungrammatical,She prepared casero the dessert with fresh fruit and a light syrup topping.
ComplexNPs_73_eng_spa_ungrammatical,They enjoyed temprano the breakfast together at the small table by the window.
ComplexNPs_74_eng_spa_ungrammatical,He postponed ligero the lunch until after the important meeting finished.
ComplexNPs_75_eng_spa_ungrammatical,She painted nuevo the bathroom a un color suave para iluminar el espacio.
ComplexNPs_76_eng_spa_ungrammatical,He locked privado the room door to ensure privacy while he studied late.
ComplexNPs_77_eng_spa_ungrammatical,She cleaned principal the bedroom thoroughly before the guests arrived for the weekend.
ComplexNPs_78_eng_spa_ungrammatical,They converted útil the basement into a workshop for weekend DIY projects.
ComplexNPs_79_eng_spa_ungrammatical,She watered plantas the balcony early before the heat of the day.
ComplexNPs_80_eng_spa_ungrammatical,He won final the game after a tense last round with his opponent.
ComplexNPs_81_eng_spa_ungrammatical,They attended decisivo the match and cheered loudly for their hometown team.
ComplexNPs_82_eng_spa_ungrammatical,She coached juvenil the team through drills before the big game tomorrow.
ComplexNPs_83_eng_spa_ungrammatical,He scored decisivo the goal in the final minute to win the match.
ComplexNPs_84_eng_spa_ungrammatical,They painted nuevo the apartment to freshen up the living room before guests.
ComplexNPs_85_eng_spa_ungrammatical,He pressed botón the elevator and waited patiently for it to arrive.
ComplexNPs_86_eng_spa_ungrammatical,They installed potente the fan to improve airflow in the small room.
ComplexNPs_87_eng_spa_ungrammatical,She checked roto the plug for damage before plugging in the new lamp.
ComplexNPs_88_eng_spa_ungrammatical,He flipped principal the switch to turn on the lights in the hallway.
ComplexNPs_89_eng_spa_ungrammatical,She sewed perdido the button back onto the coat before the trip tomorrow.
ComplexNPs_90_eng_spa_ungrammatical,He lost viejo the remote_control but found it under the newspaper later.
ComplexNPs_91_eng_spa_ungrammatical,They tested potente the speaker volume before the presentation began in the hall.
ComplexNPs_92_eng_spa_ungrammatical,She checked cable the microphone to ensure it was securely connected.
ComplexNPs_93_eng_spa_ungrammatical,He uploaded edit the video to the shared drive for the whole team.
ComplexNPs_94_eng_spa_ungrammatical,She opened confidencial the file to review the figures for the report.
ComplexNPs_95_eng_spa_ungrammatical,He forwarded importante the mail to his colleague for additional review and comments.
ComplexNPs_96_eng_spa_ungrammatical,She deleted equivocado the message that contained outdated information from her inbox.
ComplexNPs_97_eng_spa_ungrammatical,They reviewed legal the contract clause by clause with their advisor.
ComplexNPs_98_eng_spa_ungrammatical,He scanned digital the receipt and attached it to the expense report.
ComplexNPs_99_eng_spa_ungrammatical,She endorsed firmado the check and handed it to the teller at once.
ComplexNPs_100_eng_spa_ungrammatical,He left vacío the wallet on the counter and returned to retrieve it.
ComplexNPs_101_eng_spa_ungrammatical,She marked importante the calendar with the deadline for the project.
ComplexNPs_102_eng_spa_ungrammatical,He checked vacío the pocket for his keys before locking the door.
ComplexNPs_103_eng_spa_ungrammatical,They inspected nuevo the truck before sending it out on the route.
ComplexNPs_104_eng_spa_ungrammatical,She waited lleno the subway and checked the schedule on her phone.
ComplexNPs_105_eng_spa_ungrammatical,They walked verde the park at dusk enjoying the cool evening breeze.
ComplexNPs_106_eng_spa_ungrammatical,She tended nuevo the garden and trimmed the roses for the festival.
ComplexNPs_107_eng_spa_ungrammatical,The children played amplio the field until their parents called them home.
ComplexNPs_108_eng_spa_ungrammatical,They photographed antiguo the forest while hiking along the narrow mountain trail.
ComplexNPs_109_eng_spa_ungrammatical,She guided privado the museum tour for the group of visiting students today.
ComplexNPs_110_eng_spa_ungrammatical,He bought barato the theater tickets online before they sold out quickly.
ComplexNPs_111_eng_spa_ungrammatical,They enjoyed local the cinema screening with comfortable seats and clear sound.
ComplexNPs_112_eng_spa_ungrammatical,She recommended nuevo the restaurant to friends because the food was excellent.
ComplexNPs_113_eng_spa_ungrammatical,They checked céntrico the hotel after a long day of traveling together.
ComplexNPs_114_eng_spa_ungrammatical,He left lleno the bar when it started to rain heavily outside the door.
ComplexNPs_115_eng_spa_ungrammatical,She baked casero the cake for the celebration and decorated it with care.
ComplexNPs_116_eng_spa_ungrammatical,He tasted frío the ice_cream and smiled at the rich  creamy flavor.
ComplexNPs_117_eng_spa_ungrammatical,She poured natural the juice into bottles to take to the picnic later.
ComplexNPs_118_eng_spa_ungrammatical,He steeped fuerte the tea for five minutes to get the right strength.
ComplexNPs_119_eng_spa_ungrammatical,They opened reserva the wine to celebrate the good news with close friends.
ComplexNPs_120_eng_spa_ungrammatical,She prepared casero the dessert with fresh fruit and a light syrup topping.
ComplexNPs_121_eng_spa_ungrammatical,They enjoyed temprano the breakfast together at the small table by the window.
ComplexNPs_122_eng_spa_ungrammatical,He postponed ligero the lunch until after the important meeting finished.
ComplexNPs_123_eng_spa_ungrammatical,She painted nuevo the bathroom a un color suave para iluminar el espacio.
ComplexNPs_124_eng_spa_ungrammatical,He locked privado the room door to ensure privacy while he studied late.
ComplexNPs_125_eng_spa_ungrammatical,She cleaned principal the bedroom thoroughly before the guests arrived for the weekend.
ComplexNPs_126_eng_spa_ungrammatical,They converted útil the basement into a workshop for weekend DIY projects.
ComplexNPs_127_eng_spa_ungrammatical,She watered plantas the balcony early before the heat of the day.
ComplexNPs_128_eng_spa_ungrammatical,He won final the game after a tense last round with his opponent.
ComplexNPs_129_eng_spa_ungrammatical,They attended decisivo the match and cheered loudly for their hometown team.
ComplexNPs_130_eng_spa_ungrammatical,She coached juvenil the team through drills before the big game tomorrow.
ComplexNPs_131_eng_spa_ungrammatical,He scored decisivo the goal in the final minute to win the match.
ComplexNPs_132_eng_spa_ungrammatical,They painted nuevo the apartment to freshen up the living room before guests.
ComplexNPs_133_eng_spa_ungrammatical,He pressed botón the elevator and waited patiently for it to arrive.
ComplexNPs_134_eng_spa_ungrammatical,They installed potente the fan to improve airflow in the small room.
ComplexNPs_135_eng_spa_ungrammatical,She checked roto the plug for damage before plugging in the new lamp.
ComplexNPs_136_eng_spa_ungrammatical,He flipped principal the switch to turn on the lights in the hallway.
ComplexNPs_137_eng_spa_ungrammatical,She sewed perdido the button back onto the coat before the trip tomorrow.
ComplexNPs_138_eng_spa_ungrammatical,He lost viejo the remote_control but found it under the newspaper later.
ComplexNPs_139_eng_spa_ungrammatical,They tested potente the speaker volume before the presentation began in the hall.
ComplexNPs_140_eng_spa_ungrammatical,She checked cable the microphone to ensure it was securely connected.
ComplexNPs_141_eng_spa_ungrammatical,He uploaded edit the video to the shared drive for the whole team.
ComplexNPs_142_eng_spa_ungrammatical,She opened confidencial the file to review the figures for the report.
ComplexNPs_143_eng_spa_ungrammatical,He forwarded importante the mail to his colleague for additional review and comments.
ComplexNPs_144_eng_spa_ungrammatical,She deleted equivocado the message that contained outdated information from her inbox.
