label,phenomenon,sentence_number,codeswitch_direction,grammaticality,sentence,surprisal
SimpleNPs_32_eng_spa_ungrammatical,SimpleNPs,32,eng_spa,ungrammatical,Please take paraguas the from the stand by the front door.,48.35691833
SimpleNPs_33_eng_spa_ungrammatical,SimpleNPs,33,eng_spa,ungrammatical,She signed documento the and returned it to the office this morning.,51.84888077
SimpleNPs_34_eng_spa_ungrammatical,SimpleNPs,34,eng_spa,ungrammatical,He cleaned espejo the before hanging it above the fireplace yesterday.,61.46415329
SimpleNPs_35_eng_spa_ungrammatical,SimpleNPs,35,eng_spa,ungrammatical,She bought cepillo the to clean the shoes before the event.,58.84511566
SimpleNPs_36_eng_spa_ungrammatical,SimpleNPs,36,eng_spa,ungrammatical,He replaced jabón the in the dispenser near the kitchen sink.,56.21196747
SimpleNPs_37_eng_spa_ungrammatical,SimpleNPs,37,eng_spa,ungrammatical,They checked horno the to ensure it was working before baking the cake.,51.91550064
SimpleNPs_38_eng_spa_ungrammatical,SimpleNPs,38,eng_spa,ungrammatical,She folded periódico the and put it on the doorstep for recycling.,47.20935822
SimpleNPs_39_eng_spa_ungrammatical,SimpleNPs,39,eng_spa,ungrammatical,He grabbed casco the from the shelf before leaving for the ride.,42.14394379
SimpleNPs_40_eng_spa_ungrammatical,SimpleNPs,40,eng_spa,ungrammatical,She wore guante the to protect her hand while gardening today.,52.35315323
SimpleNPs_41_eng_spa_ungrammatical,SimpleNPs,41,eng_spa,ungrammatical,He folded suéter the neatly and placed it on the top shelf.,41.72211456
SimpleNPs_42_eng_spa_ungrammatical,SimpleNPs,42,eng_spa,ungrammatical,She adjusted collar the before stepping out into the cold evening.,40.00950241
SimpleNPs_43_eng_spa_ungrammatical,SimpleNPs,43,eng_spa,ungrammatical,He kept pasaporte the in a safe place during the entire trip abroad.,50.26860809
SimpleNPs_44_eng_spa_ungrammatical,SimpleNPs,44,eng_spa,ungrammatical,They photographed puente the at sunset when the light was especially beautiful.,75.67538452
SimpleNPs_45_eng_spa_ungrammatical,SimpleNPs,45,eng_spa,ungrammatical,We repaired camino the after the heavy rains damaged several sections nearby.,59.76530075
SimpleNPs_46_eng_spa_ungrammatical,SimpleNPs,46,eng_spa,ungrammatical,They kayaked down río the enjoying the calm water and warm sun.,56.71281433
SimpleNPs_47_eng_spa_ungrammatical,SimpleNPs,47,eng_spa,ungrammatical,He rented barco the on the lago for an afternoon of relaxation.,59.89935303
SimpleNPs_48_eng_spa_ungrammatical,SimpleNPs,48,eng_spa,ungrammatical,The fans cheered loudly as they entered estadio the before the match.,21.25391388
SimpleNPs_49_eng_spa_ungrammatical,SimpleNPs,49,eng_spa,ungrammatical,She attended concierto the with friends and sang along to every song.,81.47562408
SimpleNPs_50_eng_spa_ungrammatical,SimpleNPs,50,eng_spa,ungrammatical,They reviewed espectáculo the program before taking their seats in the theater.,55.68829727
SimpleNPs_51_eng_spa_ungrammatical,SimpleNPs,51,eng_spa,ungrammatical,She admired cuadro the hanging above the fireplace all afternoon yesterday.,70.75856781
SimpleNPs_52_eng_spa_ungrammatical,SimpleNPs,52,eng_spa,ungrammatical,He found bolsillo the torn after pulling his keys from it.,53.91425705
SimpleNPs_53_eng_spa_ungrammatical,SimpleNPs,53,eng_spa,ungrammatical,She matched calcetín the with its pair before putting them away.,63.80922318
SimpleNPs_54_eng_spa_ungrammatical,SimpleNPs,54,eng_spa,ungrammatical,They inspected camión the before starting the long delivery route today.,90.27087402
SimpleNPs_55_eng_spa_ungrammatical,SimpleNPs,55,eng_spa,ungrammatical,She missed autobús the because the traffic delayed her getting to the stop.,62.15843964
SimpleNPs_56_eng_spa_ungrammatical,SimpleNPs,56,eng_spa,ungrammatical,He waited for metro the on the platform with his suitcase nearby.,40.15657425
SimpleNPs_57_eng_spa_ungrammatical,SimpleNPs,57,eng_spa,ungrammatical,They walked parque the at dusk enjoying the cool evening breeze.,48.72674179
SimpleNPs_58_eng_spa_ungrammatical,SimpleNPs,58,eng_spa,ungrammatical,She planted jardín the with new flowers during the weekend's warm weather.,52.43679047
SimpleNPs_59_eng_spa_ungrammatical,SimpleNPs,59,eng_spa,ungrammatical,The children played in campo the until their parents called them home.,47.36582565
SimpleNPs_60_eng_spa_ungrammatical,SimpleNPs,60,eng_spa,ungrammatical,They photographed bosque the while hiking along the narrow mountain trail.,58.72151184
SimpleNPs_61_eng_spa_ungrammatical,SimpleNPs,61,eng_spa,ungrammatical,She guided museo the tour for the group of visiting students today.,58.29339218
SimpleNPs_62_eng_spa_ungrammatical,SimpleNPs,62,eng_spa,ungrammatical,He bought teatro the tickets online before they sold out quickly.,60.99050903
SimpleNPs_63_eng_spa_ungrammatical,SimpleNPs,63,eng_spa,ungrammatical,They enjoyed cine the screening with comfortable seats and clear sound.,61.4734726
SimpleNPs_64_eng_spa_ungrammatical,SimpleNPs,64,eng_spa,ungrammatical,She recommended restaurante the to friends because the food was excellent.,59.16666412
SimpleNPs_65_eng_spa_ungrammatical,SimpleNPs,65,eng_spa,ungrammatical,They checked into hotel the after a long day of traveling together.,33.46102905
SimpleNPs_66_eng_spa_ungrammatical,SimpleNPs,66,eng_spa,ungrammatical,He left bar the when it started to rain heavily outside the door.,38.15021515
SimpleNPs_67_eng_spa_ungrammatical,SimpleNPs,67,eng_spa,ungrammatical,She baked pastel the for the celebration and decorated it with care.,56.61858749
SimpleNPs_68_eng_spa_ungrammatical,SimpleNPs,68,eng_spa,ungrammatical,He tasted helado the and smiled at the rich  creamy flavor.,50.84981155
SimpleNPs_69_eng_spa_ungrammatical,SimpleNPs,69,eng_spa,ungrammatical,She poured jugo the into bottles to take to the picnic later.,74.52765656
SimpleNPs_70_eng_spa_ungrammatical,SimpleNPs,70,eng_spa,ungrammatical,He steeped té the for five minutes to get the right strength.,58.79098892
SimpleNPs_71_eng_spa_ungrammatical,SimpleNPs,71,eng_spa,ungrammatical,They opened vino the to celebrate the good news with close friends.,57.56433105
SimpleNPs_72_eng_spa_ungrammatical,SimpleNPs,72,eng_spa,ungrammatical,She prepared postre the with fresh fruit and a light syrup topping.,59.92819595
SimpleNPs_73_eng_spa_ungrammatical,SimpleNPs,73,eng_spa,ungrammatical,They enjoyed desayuno the together at the small table by the window.,64.13162231
SimpleNPs_74_eng_spa_ungrammatical,SimpleNPs,74,eng_spa,ungrammatical,He postponed almuerzo the until after the important meeting finished.,60.85325623
SimpleNPs_75_eng_spa_ungrammatical,SimpleNPs,75,eng_spa,ungrammatical,She painted baño the a soft color to brighten the small space.,60.72525406
SimpleNPs_76_eng_spa_ungrammatical,SimpleNPs,76,eng_spa,ungrammatical,He locked cuarto the door to ensure privacy while he studied late.,55.97358322
SimpleNPs_77_eng_spa_ungrammatical,SimpleNPs,77,eng_spa,ungrammatical,She cleaned dormitorio the thoroughly before the guests arrived for the weekend.,34.34332275
SimpleNPs_78_eng_spa_ungrammatical,SimpleNPs,78,eng_spa,ungrammatical,They converted sótano the into a workshop for weekend DIY projects.,67.82194519
SimpleNPs_79_eng_spa_ungrammatical,SimpleNPs,79,eng_spa,ungrammatical,She watered balcón the plants early before the heat of the day.,62.14855194
SimpleNPs_80_eng_spa_ungrammatical,SimpleNPs,80,eng_spa,ungrammatical,He won juego the after a tense final round with his opponent.,49.42584229
SimpleNPs_81_eng_spa_ungrammatical,SimpleNPs,81,eng_spa,ungrammatical,They attended partido the and cheered loudly for their hometown team.,55.14253235
SimpleNPs_82_eng_spa_ungrammatical,SimpleNPs,82,eng_spa,ungrammatical,She coached equipo the through drills before the big game tomorrow.,69.20006561
SimpleNPs_83_eng_spa_ungrammatical,SimpleNPs,83,eng_spa,ungrammatical,He scored gol the in the final minute to win the match.,32.67298508
SimpleNPs_84_eng_spa_ungrammatical,SimpleNPs,84,eng_spa,ungrammatical,They painted piso the to freshen up the living room before guests.,64.07582092
SimpleNPs_85_eng_spa_ungrammatical,SimpleNPs,85,eng_spa,ungrammatical,He pressed ascensor the button and waited patiently for it to arrive.,40.42711639
SimpleNPs_86_eng_spa_ungrammatical,SimpleNPs,86,eng_spa,ungrammatical,They installed ventilador the to improve airflow in the small room.,49.17668915
SimpleNPs_87_eng_spa_ungrammatical,SimpleNPs,87,eng_spa,ungrammatical,She checked enchufe the for damage before plugging in the new lamp.,88.82585144
SimpleNPs_88_eng_spa_ungrammatical,SimpleNPs,88,eng_spa,ungrammatical,He flipped interruptor the to turn on the lights in the hallway.,42.53698349
SimpleNPs_89_eng_spa_ungrammatical,SimpleNPs,89,eng_spa,ungrammatical,She sewed botón the back onto the coat before the trip tomorrow.,77.3753891
SimpleNPs_90_eng_spa_ungrammatical,SimpleNPs,90,eng_spa,ungrammatical,He lost control_remoto the but found it under the newspaper later.,92.13708496
SimpleNPs_91_eng_spa_ungrammatical,SimpleNPs,91,eng_spa,ungrammatical,They tested altavoz the volume before the presentation began in the hall.,69.63510895
SimpleNPs_92_eng_spa_ungrammatical,SimpleNPs,92,eng_spa,ungrammatical,She checked micrófono the cable to ensure it was securely connected.,43.99170303
SimpleNPs_93_eng_spa_ungrammatical,SimpleNPs,93,eng_spa,ungrammatical,He uploaded video the to the shared drive for the whole team.,54.17098236
SimpleNPs_94_eng_spa_ungrammatical,SimpleNPs,94,eng_spa,ungrammatical,She opened archivo the to review the figures for the report.,54.686203
SimpleNPs_95_eng_spa_ungrammatical,SimpleNPs,95,eng_spa,ungrammatical,He forwarded correo the to his colleague for additional review and comments.,54.26924515
SimpleNPs_96_eng_spa_ungrammatical,SimpleNPs,96,eng_spa,ungrammatical,She deleted mensaje the that contained outdated information from her inbox.,49.68917084
SimpleNPs_97_eng_spa_ungrammatical,SimpleNPs,97,eng_spa,ungrammatical,They reviewed contrato the clause by clause with their legal advisor.,44.23418045
SimpleNPs_98_eng_spa_ungrammatical,SimpleNPs,98,eng_spa,ungrammatical,He scanned recibo the and attached it to the expense report.,35.84711838
SimpleNPs_99_eng_spa_ungrammatical,SimpleNPs,99,eng_spa,ungrammatical,She endorsed cheque the and handed it to the teller at once.,28.24415207
SimpleNPs_100_eng_spa_ungrammatical,SimpleNPs,100,eng_spa,ungrammatical,He left monedero the on the counter and returned to retrieve it.,47.56952286
SimpleNPs_101_eng_spa_ungrammatical,SimpleNPs,101,eng_spa,ungrammatical,Please turn off lámpara the when you leave the room tonight.,58.30395508
SimpleNPs_102_eng_spa_ungrammatical,SimpleNPs,102,eng_spa,ungrammatical,They inspected estufa the to ensure it was safe before using it.,45.03171158
SimpleNPs_103_eng_spa_ungrammatical,SimpleNPs,103,eng_spa,ungrammatical,She organized nevera the so everything would fit for the week.,69.58235168
SimpleNPs_104_eng_spa_ungrammatical,SimpleNPs,104,eng_spa,ungrammatical,He opened cajón the to find the old letters from his grandmother.,56.20934677
SimpleNPs_105_eng_spa_ungrammatical,SimpleNPs,105,eng_spa,ungrammatical,They dusted estante the before arranging the new collection of books.,54.4958725
SimpleNPs_106_eng_spa_ungrammatical,SimpleNPs,106,eng_spa,ungrammatical,She washed cortina the because it had accumulated dust over months.,53.71105576
SimpleNPs_107_eng_spa_ungrammatical,SimpleNPs,107,eng_spa,ungrammatical,He hung espejo the at eye level in the narrow hallway.,66.23985291
SimpleNPs_108_eng_spa_ungrammatical,SimpleNPs,108,eng_spa,ungrammatical,She labeled cajón the to keep receipts organized for the month.,68.53547668
SimpleNPs_109_eng_spa_ungrammatical,SimpleNPs,109,eng_spa,ungrammatical,He updated calendario the with deadlines before the busy month began.,77.0326767
SimpleNPs_110_eng_spa_ungrammatical,SimpleNPs,110,eng_spa,ungrammatical,She wound reloj the so it would keep accurate time during travel.,80.01983643
SimpleNPs_111_eng_spa_ungrammatical,SimpleNPs,111,eng_spa,ungrammatical,They framed cartel the and hung it above the reception desk.,52.94711685
SimpleNPs_112_eng_spa_ungrammatical,SimpleNPs,112,eng_spa,ungrammatical,He circled calendario the date to remind everyone about the deadline.,56.90526962
SimpleNPs_113_eng_spa_ungrammatical,SimpleNPs,113,eng_spa,ungrammatical,She scanned recibo the and emailed it to the accounting department.,32.1631279
SimpleNPs_114_eng_spa_ungrammatical,SimpleNPs,114,eng_spa,ungrammatical,They printed cartel the with updated times for the upcoming festival.,72.45858765
SimpleNPs_115_eng_spa_ungrammatical,SimpleNPs,115,eng_spa,ungrammatical,He labeled caja the to indicate fragile items inside for movers.,82.28866577
SimpleNPs_116_eng_spa_ungrammatical,SimpleNPs,116,eng_spa,ungrammatical,She taped caja the shut after packing everything for the shipment.,67.5062027
SimpleNPs_117_eng_spa_ungrammatical,SimpleNPs,117,eng_spa,ungrammatical,They tracked paquete the to confirm delivery before the end of day.,60.98466873
SimpleNPs_118_eng_spa_ungrammatical,SimpleNPs,118,eng_spa,ungrammatical,He collected sello the from the drawer to complete the envelope.,45.89400101
SimpleNPs_119_eng_spa_ungrammatical,SimpleNPs,119,eng_spa,ungrammatical,She sealed carta the and dropped it in the mailbox on Monday.,46.9238472
SimpleNPs_120_eng_spa_ungrammatical,SimpleNPs,120,eng_spa,ungrammatical,He labeled carpeta the with dates to sort the files chronologically.,76.77328491
SimpleNPs_121_eng_spa_ungrammatical,SimpleNPs,121,eng_spa,ungrammatical,She printed informe the and stapled the pages in order carefully.,61.92516708
SimpleNPs_122_eng_spa_ungrammatical,SimpleNPs,122,eng_spa,ungrammatical,They reviewed resumen the to ensure all points were covered succinctly.,38.55465698
SimpleNPs_123_eng_spa_ungrammatical,SimpleNPs,123,eng_spa,ungrammatical,He filed Factura the in the accounting folder for future reference.,58.22356033
SimpleNPs_124_eng_spa_ungrammatical,SimpleNPs,124,eng_spa,ungrammatical,She checked recibo the to verify the amount before authorizing payment.,51.47061157
SimpleNPs_125_eng_spa_ungrammatical,SimpleNPs,125,eng_spa,ungrammatical,He attached recibo the to the expense form for reimbursement processing.,55.59989929
SimpleNPs_126_eng_spa_ungrammatical,SimpleNPs,126,eng_spa,ungrammatical,They printed placa the with names for the conference attendees at registration.,80.59519196
SimpleNPs_127_eng_spa_ungrammatical,SimpleNPs,127,eng_spa,ungrammatical,She hid llave the in a safe place to avoid losing it again.,46.54559326
SimpleNPs_128_eng_spa_ungrammatical,SimpleNPs,128,eng_spa,ungrammatical,He oiled cerradura the to prevent it from sticking in cold weather.,56.39850235
SimpleNPs_129_eng_spa_ungrammatical,SimpleNPs,129,eng_spa,ungrammatical,They repaired cadena the after noticing rust on several of the links.,73.92619324
SimpleNPs_130_eng_spa_ungrammatical,SimpleNPs,130,eng_spa,ungrammatical,He coiled cuerda the neatly after finishing the gardening work outside.,77.55104065
SimpleNPs_131_eng_spa_ungrammatical,SimpleNPs,131,eng_spa,ungrammatical,They inspected escalera the for stability before allowing anyone to climb it.,71.33331299
SimpleNPs_132_eng_spa_ungrammatical,SimpleNPs,132,eng_spa,ungrammatical,He sharpened herramienta the to make the job easier and faster.,52.68584824
SimpleNPs_133_eng_spa_ungrammatical,SimpleNPs,133,eng_spa,ungrammatical,She picked up martillo the to hang the picture on the wall.,53.57942581
SimpleNPs_134_eng_spa_ungrammatical,SimpleNPs,134,eng_spa,ungrammatical,They removed clavo the that was bent and replaced it with a new one.,44.7820282
SimpleNPs_135_eng_spa_ungrammatical,SimpleNPs,135,eng_spa,ungrammatical,He found tornillo the missing and searched the toolbox for a replacement.,50.19684601
SimpleNPs_136_eng_spa_ungrammatical,SimpleNPs,136,eng_spa,ungrammatical,They rented taladro the for the weekend renovation project at the house.,72.74108124
SimpleNPs_137_eng_spa_ungrammatical,SimpleNPs,137,eng_spa,ungrammatical,She mixed pintura the to get the exact shade for the living room.,64.74959564
SimpleNPs_138_eng_spa_ungrammatical,SimpleNPs,138,eng_spa,ungrammatical,He cleaned cepillo the thoroughly after finishing the painting job outside.,58.75468063
SimpleNPs_139_eng_spa_ungrammatical,SimpleNPs,139,eng_spa,ungrammatical,They stored rodillo the en el garaje junto con otras herramientas.,58.04549026
SimpleNPs_140_eng_spa_ungrammatical,SimpleNPs,140,eng_spa,ungrammatical,She kept mascarilla the en la bolsa para usarla cuando fuera necesario.,51.91485977
SimpleNPs_141_eng_spa_ungrammatical,SimpleNPs,141,eng_spa,ungrammatical,He adjusted gafas the to improve his vision while reading the contract.,65.78451538
